Instance,Num PPIs,Num elevated PPIs,Num tissue-specific PPIs,Differential PPIs,Gene eQTL,Paralogs compensation,Process activity,Development variations,Essentiality score (CRISPR),RNAi essentiality score,Fetus development,Childhood development,Young development,Tumor suppressor gene density,Oncogene density,Tissue-specific gene density,CRISPR essential gene density,Essential gene density (Nichols),Normal tissue expression,TCGA expression
TGCT-20q,0.08377213584785025,-0.025540667854017794,-0.128722681498767,-0.23684227684988932,0.031379594530455905,0.002460255366134182,-0.0270150852791198,-0.3850188075257455,0.05989328968558095,-0.023639559063907245,-0.4054816729667464,-0.3864642997032485,-0.0013165855377813783,1.207690834379134,0.44645225891645957,-0.4425460152450142,0.005313921089076159,0.20224160359705867,-0.16983307103610182,-0.18450027099160055
THYM-20q,-0.12792927852932973,0.03219326067186472,0.04532431677141148,-0.5815956363572438,-0.35862287986423613,0.01279323168264627,-0.037150327105835594,0.025647744328382908,-0.41014361703378294,-0.015022516766848447,-0.040636636494249874,0.06604358347497923,0.014847722118322255,0.8534541364565165,0.2741057208694511,-0.11164076799999462,0.07282681725513677,0.19290711654173667,0.13387523784398014,0.029909994626280873
UCEC-20q,-0.09883711458118148,0.11046262498487805,0.17429568508522447,0.012456628846976141,-0.018356323271858852,0.01279323168264627,0.22375004991213857,0.01800306432370186,0.03666328178544368,-0.06370122632833412,-0.04008180507196028,0.04994605162266333,0.013758070317745834,1.500789443918624,0.46189777313292435,0.18882458973152633,-0.0021540182078032336,0.32121704632658443,-0.0018582500393809539,-0.06339841924099034
UCS-20q,-0.09883711458118148,0.11046600919531663,0.17486544968507775,0.00899025311233042,-0.01843628139797968,0.01279323168264627,0.22375384298105258,0.01800306432370186,0.03656682061007166,-0.06370122632833412,-0.04008180507196028,0.05758339706210791,0.014655592517116076,1.5016869661179946,0.4604968597710617,0.18882458973152633,-0.0021540182078032336,0.32121704632658443,-0.0018582500393809539,-0.06836404256038
ACC-1q,-0.011677117417760239,-0.04888117186283704,-0.06422746964186098,0.00015736729990975802,0.030362844938346668,-0.005462631444370088,-0.0476033654037889,0.026171284756286176,0.08570692961673539,-0.01750771368204164,-0.04675134267320288,0.03410976428459165,0.012170508689424115,1.1893450229618656,0.5406190363003539,0.014024793884404642,0.03075156738363321,-0.02967575314041902,0.09066427280585544,-0.37267723989784207
BLCA-1q,-0.12067963092743093,0.0626460854022993,0.18253440493657955,-0.0031178837002970804,0.029306260812074356,0.015524135461803396,-0.004273960956622105,0.033264104550732226,-0.18757108636657566,-0.02472805846285694,-0.01428602574672626,0.06815097826586683,0.012796014717237012,1.1499725199536752,0.38843135085727626,-0.020147963316328225,-0.018914270467461004,-0.0029507863023298256,0.13708381438791603,0.31671126512464925
BRCA-1q,0.006659796039820936,0.06312822865126982,0.05619919851583966,0.0025953651689198673,-0.04215338505561194,-0.018156063320543925,-0.013206641989733748,0.033264104550732226,0.11438868634086498,0.04528295061233417,-0.02976568648855533,0.051258855191618755,0.013758070317745834,1.2432465441416394,0.43221514887390733,-0.04406408602960997,-0.015853337157821383,0.0006124410158451629,0.13422239962250437,0.05239987733745314
CESC-1q,-0.12524412000768234,0.0625749539532619,0.18363769899424173,0.00015909960408971957,0.029551124148288626,0.015524135461803396,-0.01223173021649555,0.026171284756286176,0.08854069937149368,-0.01691217008464005,-0.030126613355131417,0.06003876120646005,0.01387817684747242,1.2968989928577037,0.4738966286907909,-0.02365715641118693,0.030179662345989136,0.005166184380289295,0.07826240589715616,0.09333825618378035
COAD-1q,-0.016949658914181737,0.01774441795594825,0.021222093272606324,0.012831163938877324,0.03771032058809495,-0.016355462905428806,0.016866879172667538,0.033264104550732226,-0.17829079124941094,-0.05431046574959672,-0.030126613355131417,0.05072942104077663,0.012050402159697531,1.110455733393861,0.44166610659563715,0.005025348899719099,0.02038983270724218,0.005191847410777166,0.043363844353422935,-0.13805141933640294
ESCA-1q,-0.12067963092743093,0.012432443101256319,0.18196464033672627,0.006531205957622601,0.11346681378715026,-0.020948069855797925,0.017633796662589542,0.033264104550732226,0.11278236257252651,0.10215560406088114,-0.03356647956313466,0.05208931772417044,0.013758070317745834,1.3322339520946038,0.5388305012850956,0.012722934076694777,-0.015853337157821383,0.0002607459108932624,-0.03733226047755877,0.09508233571471375
GBM-1q,0.005572435223672667,-0.01802231046392726,-0.043301055637789417,0.009366520508411563,-0.053379312636065296,0.015524135461803396,-0.006340431961891098,-0.1120280457718951,0.08661360903886824,-0.01966602831827826,-0.05748867850116649,0.06891253110722201,0.014847722118322255,1.215140417343442,0.4793565208477915,0.07064960337800655,0.06924961821388269,-0.020659056531528497,-0.014157623702459977,0.20587368836024858
KIRC-1q,0.08110225473868715,0.01173675085549165,-0.1710305100795544,0.0002427121702490181,0.027733024813122755,-0.021218398411937185,-0.02046864116777239,0.02915863479197097,-0.18483325063043046,-0.01852084943508333,-0.2323368662864354,-0.263991411153313,0.012170508689424115,0.7863097904663736,0.40578104334780174,0.004720495790951715,0.032207639477215104,0.0024191872579094045,0.049741901216318905,-0.13142444065579648
KIRP-1q,0.08110225473868715,0.01173435168357503,-0.16480010976400294,0.0002427121702490181,0.027614160118410325,-0.02133402631742398,-0.04525664570308309,0.02915863479197097,-0.18312464507183504,-0.01852084943508333,-0.2489615956045068,-0.2769186059591475,0.012170508689424115,0.7548067509944107,0.46173659838367753,0.004720495790951715,0.032207639477215104,-0.013677675636226475,0.049741901216318905,-0.22017463989909128
LAML-1q,-0.2050251458661973,-0.8130881627727606,-0.011417662216789724,-0.03337919939347828,0.04238368658981493,0.0029244410856821734,-0.18764396756935994,0.03413467255826817,0.10699969189693942,-0.020089014086718714,-0.03420588815090824,0.0174889851934618,0.010473536925313665,0.9446578773121245,0.34293020527733664,-0.4305135609499258,0.08623811115096422,-0.015052161572606755,-0.16274238454260742,-0.09148211331220076
LGG-1q,0.005387750190800068,-0.00016315888949646005,-0.07253473364363505,0.012831163938877324,-0.056897826944759256,0.015524135461803396,-0.02026092071057456,-0.1120280457718951,0.08353843162467492,-0.019161406886957597,-0.0488312218970428,0.05072942104077663,0.012170508689424115,1.2483281007500207,0.4899488081401322,0.014088898073423492,0.03075156738363321,0.00824185561812332,-0.014158941865001263,-0.1819719857584141
LIHC-1q,0.003367797730029632,-0.04421224231497232,-0.12741451376171978,-0.006767229131094109,-0.0662996884379134,-0.026922835458924238,-0.022824071778631518,-0.07339672467739858,0.09112777357324572,-0.06884133736940061,0.4166218954634761,-0.3302782686639596,-0.07332733450553465,1.2322033043833778,0.48437404237629605,0.07263747484561056,0.030399141471086064,-0.005490241316423222,0.12408198819934681,-0.0248853017135388
LUAD-1q,0.04703285767425775,0.027709388270479092,-0.04119452958060637,0.29961689679889003,0.03386685550151884,0.20851605818990157,0.0135530652264692,0.026171284756286176,0.1173463340401781,0.26321602126331894,-0.03514182133347293,0.06233745869992776,0.01386714854776184,1.2791780995694753,0.22389692238702436,0.017341362939717612,-0.037571964371979495,-0.028743220975626878,0.08153474199077046,0.20805307879071755
LUSC-1q,0.04703285767425775,0.027709388270479092,-0.04119452958060637,0.29961689679889003,0.03386685550151884,0.20851605818990157,0.0135530652264692,0.026171284756286176,0.1173463340401781,0.26321602126331894,-0.03514182133347293,0.06233745869992776,0.01386714854776184,1.2791780995694753,0.22389692238702436,0.017341362939717612,-0.037571964371979495,-0.028743220975626878,0.08153474199077046,0.20805307879071755
OV-1q,-0.08576827741641777,-0.008393095828869823,0.02095729342228571,-0.004694969050127365,-0.03998416035419578,0.0061207646977873625,0.0003821024321209194,-0.33896041707301117,0.11424009609486982,0.019441093343096287,-0.23982859625061678,0.07251295630598224,0.014655592517116076,1.277778168632177,0.5424680508216431,0.012529494341224672,-0.02573671798035267,-0.0016236613002643058,0.08186802381504057,0.06804523271511215
PAAD-1q,0.06486190962689324,-0.046873382942328144,-0.044228362704405506,0.00024444447442897963,0.03918222387041654,0.015794464017942655,-0.014291538459998605,0.033264104550732226,0.10908517508114826,-0.018391206177804417,-0.02976568648855533,0.05583646140636772,0.01387817684747242,1.1913118674790546,0.48375691002657306,0.007602844799929,-0.03942873691632701,-0.033406066784027064,0.060365856830413615,0.08505973569135651
PRAD-1q,-0.083748896495365,0.06466973306300837,-0.04591004746572153,-0.0016964972434329413,-0.04193055787007614,-0.018426391876683185,-0.10290355025799053,0.033264104550732226,-0.8875296285888125,-0.061757268131411164,-0.014788305634555637,0.059313079675724384,0.011826469446387178,1.0789603319546905,0.337728986300933,-0.022102391810886926,-0.2999444284616843,-0.002567722576886208,0.01608127767120895,0.09050267485286421
SKCM-1q,0.058625550504057176,-0.009648890180203533,0.09531064021367933,0.4905854520581931,0.11578098486452151,0.015524135461803396,-0.18428278552249328,0.034476618385174185,0.094372257645036,-0.02057961419920274,-0.030413440725857634,0.030212884732081415,0.01496455329221707,1.0645905977203067,0.4140627362000091,0.043214539955657376,0.10744183570385796,0.08752910075453235,0.047222785055074566,0.03137285580613196
STAD-1q,0.09303442148462243,0.037240595518699016,-0.026792274480375154,-0.017216087054213274,0.1147443105096909,-0.021218398411937185,-0.006548152419088907,0.033202987813781275,0.08885587022898435,-0.017906868154608922,-0.03295437198306582,0.060963087624932424,0.014847722118322255,0.9983351722957521,0.4869395194419925,-0.010744622171865016,0.036007605616955776,-0.0029507863023298256,-0.17460028557202262,0.10047931806772417
TGCT-1q,0.07765871477650553,0.009493765613465419,0.05611733943315379,0.16165673711643738,0.03989551992286974,0.00217538626332192,0.03984293758497013,-0.10706375209459615,0.10411216256879474,-0.02153167384408302,-0.057555961911403046,0.21903249454668772,-0.0013165855377813783,0.9865404561715585,0.5240187295634035,0.0337399630916233,0.028495745262798942,-0.009571971851665861,-0.16732477798537046,0.006475673085595663
THYM-1q,-0.10234734548431687,0.06389031747321748,0.04898838093028323,0.009872031188020856,-0.17559828078545822,-0.021218398411937185,-0.1041719069395793,0.026171284756286176,-0.2917501381831313,-0.017906868154608922,-0.025046842639981835,0.06695042511516895,0.014775699046842661,1.1306056678185885,0.3525801816983022,-0.031624981565067226,0.021302631885053526,0.01733400060354664,0.06970883659637606,0.09537485868049746
UCEC-1q,-0.10189969333148387,0.06907208894231402,0.09385689056703814,0.011888112294386936,-0.020107847981435025,-0.021220797583853805,0.2281312455090692,0.02759495398185825,0.09279588593132337,-0.019198428802641276,-0.05835672655274125,0.05152111358603913,0.012170508689424115,1.2316745148555672,0.52926210330585,0.014447603606259378,-0.01677730166911756,-0.008779623669281636,0.06763672000727296,-0.2592619053128194
UCS-1q,-0.10171500829861128,0.05137977247534381,0.1827446623359098,0.008423468863921174,-0.01536144229366047,-0.021218398411937185,0.12778411410604862,0.02759495398185825,0.10201132266722843,-0.019283973971819836,-0.057416874835145286,0.0697042236524845,0.014847722118322255,1.256291521146526,0.45973476830313026,0.008624138619059264,-0.011323385775708648,-0.021583672924797574,0.06763803816981426,0.09951727386111482
BLCA-1p,-0.4037428061201795,0.06332122418259026,0.1818542035219492,-0.0145489249737435,0.006070400311528718,0.01735058891692382,-0.022060940110903343,0.037677282151942326,0.033326481493018034,0.019589277187441485,-0.05258968413304815,0.026198720544757532,0.00797727352722547,-0.5884157108626945,-0.04624452394036354,0.1935325938633668,0.15942958997156212,0.08112089579495076,-0.13171492035508417,0.2685738187980569
CESC-1p,-0.29780491430313366,0.06871281844043053,0.0652693000085322,-0.0024957108976088973,0.019343202784203803,0.27766447640814024,-0.022060940110903343,0.03773839888889327,0.029289621356070085,0.019493904262407054,-0.06754373012758408,0.02842857629761792,0.010028980928310715,-0.5543842732921483,-0.10604262680575888,-0.07164785539014183,0.024443417781215056,0.11413738488667034,0.3191915954570296,0.37552519999802975
ESCA-1p,-0.37618904036956874,0.021498362554031595,0.12566013972789492,0.007151646456130825,0.057354050287802,-0.031592788256839664,-0.05059337275883171,0.03773839888889327,0.03431080582481787,-0.04560999814648545,-0.06940214387301108,0.01890956900057972,0.0003253373431441676,-0.7070042491671875,-0.11065848979029203,-0.049911048280425814,-0.05291017422832845,0.0007153815568112132,-0.06711537144200795,-0.2858347061316431
GBM-1p,-0.015382186175885082,0.033657200329311736,-0.04049297446960925,0.014038328697037578,0.018229749415002307,0.01735058891692382,-0.04391221214148623,0.36265262866290965,0.004277359356617737,0.011071211469986884,0.547631801661037,0.24818104356533738,0.005513831149527468,-0.6042855237919725,-0.1840331908923037,0.011018631397201053,0.00657109815661173,0.03892147643747902,0.12128141564566958,-0.0207105927593449
KIRP-1p,0.21543549945595775,0.01935664026260566,-0.045586135671133746,0.0010560097073760897,0.02302068137422216,0.01735058891692382,-0.0059683077378823645,0.04072574892457806,-0.04293704830858062,0.018678253478550982,-0.14160874616894856,-0.016922488778655428,0.005513831149527468,-0.2961292616003027,-0.22844801085111144,0.017584080716219447,0.18899078164489533,-0.004156835338147597,0.012065933618425439,0.011973944824929913
LAML-1p,-0.16574919560846263,-0.13396154465155466,-0.13024164005988548,-0.15298364228258055,0.03442295346249167,0.004750894540802595,-0.09590813310709273,0.03613603041945949,0.005863032703975453,0.010615994067500105,-0.03714050633056765,0.013745300710763035,0.002109191227368712,-0.585121347608102,-0.17976031798330258,0.0290665810008727,-0.07019479679165541,0.04253390758040719,-0.06105403431447221,-0.058692174167718845
LUAD-1p,0.18948161117321116,-0.0324770785759287,-0.031017236461778563,0.17504527972726472,0.04995306963819654,-0.031590389084923044,-0.009129876266647467,0.030645579094447213,0.49433347804511385,0.1315519657214855,-0.05530211988467545,0.019439003151421844,0.004954497833765874,-0.8650094197443411,-0.13926388849210786,-0.0349560143066911,0.03233291387331453,0.004996094007655785,0.05604019441082522,0.007038650380379946
OV-1p,-0.05841056768442908,-0.019505977926285067,0.05537726028821717,-0.005924171321016785,-0.060818247265152385,0.3489236351420192,0.8975359723352448,-0.09856888179682839,0.05635817187814844,-0.031798678528089805,1.1148848138698502,0.006236633385322203,0.15497931991647357,-0.4452122971370847,-0.17210287753977754,0.023196077272529238,-0.061291773420970176,0.00580452206034851,0.08878986706417448,0.05223169107257133
SKCM-1p,0.19111814727220766,-0.030893378921343792,-0.04268452625729262,0.008437686831671311,0.04470482891808387,0.007676889596768524,-0.013413649119395453,0.03773839888889327,0.003724764722770543,-0.09524046014546318,-0.054607059024637715,0.020073553011407175,0.004954497833765874,-0.5362518362120792,-0.206565150592115,0.023460528305547356,0.2300387457168816,-0.0015862421562318966,0.08025215958980442,-0.011433989129000472
STAD-1p,-0.061613738825694084,0.019327028847763366,-0.030139729046791613,-0.0024957108976088973,0.01931740724783742,-0.031860717641062304,0.0017907408931437834,0.03773839888889327,0.012627483277228258,0.01913347088103776,-0.05944390868471535,0.022670576335320075,0.0096935711593854,-0.5864828464319801,-0.20732146275545074,-0.03581830677978244,0.004759867253155905,0.035688588604247076,0.08393231599734206,-0.012768427174272748
TGCT-1p,0.19738644337876565,-0.12962561292196528,-0.18852335947329588,0.06506959023633907,0.037921183175578785,0.007708125109477539,-0.01504451961727456,-0.1025894577564351,0.006535496548796621,0.009785687224996691,-0.014485262544420322,-0.008391476218486843,-0.012602423568299726,-0.40006729929548146,-0.1683773497568525,0.011490713867596225,0.037657074931668574,0.014288362154907143,-0.11900493397163847,-0.20701299919793384
THYM-1p,-0.2761388999124591,0.06942242320599783,0.061910716172049525,-0.15273561775079295,-0.13339764050560501,0.27766447640814024,-0.12181503920741853,0.035265462411923534,-0.0515368636768118,0.00191608762553304,-0.06024396149954489,0.020335015213835746,0.005513831149527468,-0.5079193996105594,-0.12320859763020652,-0.0574754275507819,-0.3505966623647275,0.0005068269485202152,-0.11289541143618678,0.026691544599236887
UCEC-1p,-0.19474310319870558,0.0701246382878505,0.17856440476719973,-0.0035275488461196233,-0.03763108308507212,-0.031590389084923044,0.5003007219555213,0.03200813158306834,0.038537708847932506,-0.09546217560592056,-0.07907300132755812,0.02038408637832869,0.004954497833765874,-0.5694464608907426,-0.14276354903576194,-0.05536893411174926,-0.05200854038400194,-0.016998949968354892,-0.12136229390930851,-0.09519749464040002
UCS-1p,-0.19474310319870558,0.07012802249828907,0.17913416936705298,-0.00699392458076535,-0.03771104121119295,-0.031590389084923044,0.5003045150244354,0.03200813158306834,0.038441247672560484,-0.09546217560592056,-0.07907300132755812,0.021993965969077364,0.009134237843623806,-0.5701900475966162,-0.14115072947327667,-0.05536893411174926,-0.05200854038400194,-0.016998949968354892,-0.12136229390930851,-0.09879049394068558
ACC-6q,-0.21374745094851666,-0.028253885011710597,-0.0386347309238045,-0.011082549239097775,-0.002939143749663339,0.017248794393074193,-0.040014600164561834,0.037677282151942326,0.0049254760986625025,0.018382696245058963,-0.0589775999476989,0.009316832906088738,0.004160305977245625,-0.695603324231968,-0.24776415834192583,0.019320581064706806,0.00657109815661173,-0.07516537416286968,-0.13173376186557192,0.015386312937366354
COAD-6q,-0.3025025011584633,0.02008187966415799,0.06679315597292043,0.000970664837036829,0.03208822429432453,-0.026829248102264294,-0.03205977843858755,0.03773839888889327,0.03800010655661373,-0.09616341693259668,-0.05834223904732241,0.01660912921083583,0.007780712671341963,-0.7187111286034479,-0.2689591855327308,-0.05783039662802733,0.19687079178634945,-0.14276612961487264,-0.054362497438160184,0.026225404978247012
ESCA-6q,-0.37978306864771844,0.026087515551894647,0.1395352762618775,0.013642729171824434,0.05688239454716546,-0.03169218360877267,-0.03823143550409046,0.03773839888889327,0.03972454974335344,0.01716238869346111,-0.05834223904732241,0.014458001466844148,-0.0004688545133760785,-0.793676675788891,-0.2694525747119289,-0.047447080726152384,-0.058393350792760916,-0.10586976976580979,-0.0068015632203491175,-0.18461546766722048
KIRP-6q,-0.009459491823021754,-0.0019692054888924403,-0.043312103225582224,-0.006468146862321259,-0.017340815799014454,0.039026318012827736,-0.012995422445707101,-0.030940399524216046,-0.007547879492155027,-0.043289708393821666,0.8264930023897055,0.03430752551713985,0.11105742807592779,-0.6556705332628701,-0.34294870630646784,-0.027379491619571962,-0.05781824363643482,-0.0810104281909737,0.06022396452326276,0.05331459505631667
LAML-6q,0.18443558882721744,-0.14899259171079615,-0.004375334096599994,-0.18515545340106784,0.018955661114981103,0.007603931413711293,-0.06041228373264049,0.03619714715641043,-0.035190176298923605,0.009100129282410236,-0.04075745928531209,0.006266332536466516,0.00031301565038153155,-0.6370766652438707,-0.2668576783857834,0.019663582996669544,0.024790110030288085,-0.08421935854878271,-0.06747116375650727,-0.11870190869642022
LUSC-6q,0.1358499247423962,-0.03975449274839557,-0.02118512644854403,0.0070444168790011075,0.053622470685767795,-0.03169218360877267,0.0042923541379821205,0.03773839888889327,-0.13922116691604094,0.12986020339854404,-0.061578417956999025,0.019774708963790022,0.008116122440267274,-1.0433764777862151,-0.24174691407705234,0.049795956469670666,-0.1164190672671755,-0.18286998336793273,0.005485607517019561,0.2312377521371155
STAD-6q,-0.06700318033616223,0.010424675754018248,-0.03092044779594974,-0.004351307745131557,0.027700925690475338,-0.03196251216491193,-0.008240355487880593,0.03773839888889327,0.026173821070585662,0.017748431556459388,-0.06572020675703893,0.02397700876388234,0.00867545575602887,-0.6690378653611884,-0.2965638808800371,-0.062229876076535906,0.02411689109321465,-0.1604534295260953,-0.04320257463312009,0.20008416535317924
