Instance,Num PPIs,Num elevated PPIs,Num tissue-specific PPIs,Differential PPIs,Gene eQTL,Paralogs compensation,Process activity,Development variations,Essentiality score (CRISPR),RNAi essentiality score,Fetus development,Childhood development,Young development,Tumor suppressor gene density,Oncogene density,Tissue-specific gene density,CRISPR essential gene density,Essential gene density (Nichols),Normal tissue expression,TCGA expression
BRCA-2p,-0.37759084,0.5357385,0.106847726,-0.25838348,0.15425603,0.7135699,-0.03118883,0.01063619,0.252366,-0.06806417,-0.116378464,-0.05516337,-0.082612365,-0.02432462,-2.4724908,-0.33409333,-0.1661515,-1.1420852,-0.101494096,-0.58973366
CESC-2p,0.06629279,0.27522972,-0.03902536,-0.17822184,-0.009543172,-0.7246953,-0.061034784,0.03682361,-0.2324751,-0.10719107,-0.17345104,-0.12031388,-0.093842484,-0.13328262,-2.2564993,-0.3745575,-0.27374542,-0.6418564,-0.5444176,0.54705846
COAD-2p,-0.04984717,-0.243913,-0.38085765,0.18465991,-0.11699867,0.32057816,-0.2240408,0.038890146,-0.083348334,0.008482784,-0.10155901,-0.06957516,-0.034303557,0.17036185,-2.086191,-0.22832835,-0.13609618,-1.1362425,-0.3700376,-0.082110256
ESCA-2p,-0.54647607,-0.07545045,-0.034495402,0.36250585,-0.003603439,-0.495786,-0.002208311,0.017368045,-0.029075678,-0.15552759,-0.1343442,-0.080560625,-0.087620996,-0.035883382,-2.4356828,0.39332435,-0.28252825,-0.8980132,0.051856596,-0.5782282
GBM-2p,-0.014062015,-0.1294329,0.21312216,0.25966567,-0.024986457,-0.43676972,0.1002527,-0.018960025,-0.043546464,-0.116510555,-0.11089625,0.21602914,0.08395705,0.21530125,-2.2423768,0.07736797,-0.05310121,-1.0842631,-0.1875532,0.7895725
KICH-2p,-0.25472286,0.1654168,-0.23081073,-0.08048758,-0.05649377,0.53172916,-0.032697044,0.21314414,0.11877578,-0.19830051,-0.09281507,0.38895598,0.18035603,0.43826354,-0.9069338,0.42209622,0.7828469,-0.23904034,0.16526586,1.2603426
KIRP-2p,-0.23743592,0.13249761,-0.33841717,-0.23399964,-0.17298876,0.4370295,-0.04341614,0.05062702,-0.03271979,-0.31026807,-0.102032036,0.32596073,-0.008927181,0.47737584,-1.3087058,0.12592816,0.24499573,-0.4958381,0.19940935,-1.0817691
LAML-2p,-0.2914033,-1.2882199,0.241101,0.22739124,-0.20155501,-1.0801438,0.541626,-0.016760945,0.15514877,-0.109465346,-0.08686201,-0.02328938,-0.10078534,0.087630905,-0.86428165,0.0039879233,0.009480353,-1.3435521,-0.00090618024,-0.23211345
LGG-2p,-0.08296125,-0.1445943,0.21821508,0.272278,0.028018983,-0.4718426,0.16729735,-0.020353582,-0.018965166,-0.1418608,-0.080460355,0.19565722,0.16276102,0.21707875,-2.2089505,0.016242702,-0.06482291,-1.3884883,-0.13870396,-0.101500586
LIHC-2p,-0.19756576,0.08106776,-0.17959005,0.32989994,0.17142366,-0.91109955,-0.06113132,-0.35425895,0.05844082,-0.21330659,0.48532236,0.039098468,0.24028729,0.13133913,-2.2057004,-0.029782036,-0.042524163,-0.8018569,-0.12020988,-0.23027903
LUAD-2p,-0.15395182,0.022157818,0.043612838,0.31548795,-0.18425365,0.45502198,0.02869408,0.025393514,-0.038428996,0.009318633,-0.080796465,-0.01145419,-0.05500386,0.047225323,-1.7572122,0.044477865,-0.049680106,-1.199042,-0.21984452,-1.5845085
OV-2p,0.5447416,0.042977467,0.07534499,-0.25438645,0.17314273,-0.94647664,0.06156792,0.16436477,0.10511325,-0.035338182,1.7420871,-0.06590975,-0.12623662,-0.119340405,-2.6465156,0.12244267,-0.45193624,-0.5362392,-0.5398474,-0.9990551
PAAD-2p,-0.106268406,-0.25550222,-0.27998903,-0.19403236,-0.12833181,-0.95758384,-0.016546821,0.01807202,-0.053254828,-0.24038409,-0.14463475,-0.09632972,-0.05522437,0.08848105,-1.9285289,0.054916456,-0.21109271,-0.756876,0.3285513,-0.05109926
PRAD-2p,-0.14756127,0.12927154,-0.34699383,0.41265237,0.46462777,0.33601075,-0.11737948,0.04082488,-0.31981066,-0.08323127,-0.078133725,-0.054439522,-0.04230832,0.13515559,-2.0688252,-0.053939942,-0.14897856,-1.0885355,-0.14998601,-0.39026502
SKCM-2p,-0.08430308,-0.18300574,-0.1175995,-0.116379365,0.29081193,-0.7078818,-0.19825754,0.021242686,-0.04571408,-0.07134079,-0.15694608,-0.09175423,-0.070656925,0.03118369,-2.2650712,0.018196836,-0.06783864,-0.8929903,0.04585157,0.04726594
STAD-2p,0.016209798,-0.21970627,0.19432968,-0.23374642,0.19594057,0.60246456,-0.011337642,0.048379116,-0.1211882,0.07588032,-0.09930883,-0.050673015,-0.039836206,0.22312537,-2.1375759,-0.12567925,-0.12577112,-1.097427,-0.39850965,-0.35163587
TGCT-2p,0.39547262,0.19607563,0.27879804,0.12660871,0.13650672,-0.02038965,0.07042296,-0.038458563,-0.045435652,-0.15966864,-0.1063611,0.07629218,0.017880974,-0.06531868,-1.9955152,-0.15815139,-0.13527122,-1.2002921,-0.05348043,-1.2479091
THYM-2p,0.06925374,-0.3086726,0.08738404,-0.0071554966,-0.2517089,-0.5881895,0.34305742,-0.015517669,0.015521364,-0.15487087,-0.11049419,-0.09470113,-0.06463538,0.029338183,-1.6506464,0.23140839,0.16299598,-0.845703,-0.029919779,-0.16218142
UCS-2p,0.06520163,0.64876413,-0.052298844,-0.27515277,-0.37988225,-0.83987147,0.43991217,0.04745525,0.10124353,-0.13251705,-0.16376248,-0.09705808,-0.035237607,-0.041852873,-2.6453073,0.12004817,-0.055552095,-0.43369254,0.5039426,0.093794465
BLCA-16q,-0.41388884,0.5799112,-0.06878528,-0.086591974,-0.18377523,-0.340399,-0.09294549,0.057626836,-0.11543051,0.6462585,-0.13355035,-0.0031099338,-0.068257794,-0.025369259,0.30754837,-0.48065796,-0.23889162,-0.47631502,-0.40511936,-0.4718489
BRCA-16q,0.44681007,0.0060927966,0.6895246,0.031430382,0.3405847,0.96067685,-0.12075127,0.08264245,-0.0926079,-0.08294613,-0.09552564,0.006387708,-0.06233871,0.97078496,0.37180948,0.24061851,0.42265502,-0.30187207,-0.032413732,0.23275012
CESC-16q,-0.58977985,0.4569282,-0.11198328,-0.110287644,-0.20611571,-1.2387046,-0.07270879,0.053423338,-0.20720816,-0.03889358,-0.22988917,-0.0014031176,-0.117956124,0.21523935,0.29903042,-0.24346864,-0.1743006,-0.37475482,-0.029415336,-0.014454834
COAD-16q,-0.28894764,-0.14629474,-0.09343416,-0.39253265,-0.26072663,0.022414781,-0.05372193,0.032014403,0.007128976,-0.16802831,-0.18492295,0.0055228723,-0.028446596,1.056081,0.060600493,-0.46905503,-0.37543133,-0.65367424,0.20182005,-0.41366482
ESCA-16q,0.11397157,-0.23448698,0.32623166,-0.36344108,-0.15817048,0.19362089,-0.32111228,0.027866408,0.16796885,-0.36157328,-0.17022039,0.031484082,-0.057690717,0.469609,-0.1815959,-1.3416783,-0.36079746,-0.5664356,0.0062978775,-0.8153864
GBM-16q,0.0338429,-0.011737405,0.5685937,0.1589865,0.3165153,-0.39426112,0.23666675,0.022850413,-0.041770812,-0.19407906,-0.11075162,0.22421646,0.21629128,0.9766945,0.41535586,0.32059345,0.011017535,-0.5759334,-0.11241487,0.05764668
KICH-16q,-0.09553087,-0.21028878,-0.64583886,-0.29036003,-0.2786712,-0.51139915,-0.11853437,0.07509024,-0.06799397,-0.3325781,-0.18239294,-0.046056487,-0.0324943,0.700394,0.3110917,-0.14714998,0.17026037,-0.35380158,-0.35316047,-0.52927834
LAML-16q,0.21715853,-1.8314915,-0.054346077,-0.6434219,-0.21978836,-0.79686844,0.46470675,0.0007404735,0.07928983,0.059233014,-0.17294767,0.0127847465,-0.090310626,0.38344294,-0.15285774,0.029774992,0.10476749,-0.64203805,0.40844524,-0.5370096
LGG-16q,-0.15907362,-0.026440158,-0.09907036,-0.06344142,0.17683528,-0.40509188,0.21317132,0.018984638,-0.08893455,-0.20234579,-0.15571956,0.1954953,0.2154659,0.77022505,0.40780386,0.1456587,-0.045858905,-0.5829321,-0.15703984,-1.4275486
LIHC-16q,-0.26363298,-0.058559403,-0.0508812,0.106733695,0.14639798,0.14784779,0.058497615,-0.2234451,0.048425373,1.0786384,0.8977288,-0.09665878,0.22890665,0.60294735,0.7101232,0.02262441,-0.07658687,-0.12115867,0.47721976,1.3319261
LUAD-16q,0.26870188,-0.016946794,0.18422368,-0.025673084,-0.06694818,0.34002113,0.020506686,0.08251852,0.15157226,-0.24961372,-0.06020414,0.03603549,-0.06453324,0.6392821,0.10772731,-0.5175953,-0.47972113,-0.5928743,0.22517148,-1.2535228
LUSC-16q,0.2396373,0.12658393,0.27144006,0.08762425,-0.08453389,0.3821499,0.10846591,0.090106666,0.30114216,-0.25548065,-0.061278403,0.055883843,-0.06453324,0.6878486,0.39860407,0.23549847,-0.37379333,-0.38202798,0.17226644,-0.2563158
OV-16q,0.9478739,0.08419279,0.4637032,0.16392304,0.23778012,-0.57225275,-0.09083528,-0.09075637,0.27328968,-0.08342179,1.7271851,-0.030214798,-0.07045363,0.6545296,0.31548077,0.49572995,-0.16421916,-0.37316847,0.09652725,0.31284857
PAAD-16q,-0.39858356,-0.2321898,-0.1812604,-0.30061942,-0.28376567,-0.72092086,-0.059840433,0.051696233,0.052236058,-0.2917401,-0.1792467,-0.047759116,-0.05070272,0.513189,0.46536207,0.042923894,-0.17604633,-0.5781983,0.46953595,-0.7158711
PRAD-16q,0.04783657,-0.01385933,0.17860463,0.41526288,0.35168585,0.2164076,-0.039117035,0.07796616,-0.31275287,0.70613086,-0.15129468,0.030374443,-0.09428783,1.2556694,0.65372723,-0.18112843,0.7954129,-0.089559905,0.62615484,0.47196838
SKCM-16q,1.3037174,0.2770165,0.78987277,0.17761333,0.5277776,-0.6187165,-0.035448544,0.044571165,0.047125526,-0.06977244,-0.122270375,0.13205129,-0.08160988,0.28577152,0.4827169,0.22199291,0.14442885,-0.31180322,-0.20453283,1.5924579
STAD-16q,-0.16381931,0.08499814,0.6261606,0.4932923,0.26279724,-0.52417785,-0.039344598,0.061927322,-0.13207893,-0.101902805,-0.17577197,-0.03967872,-0.028086856,1.2201558,0.48261723,0.7278794,0.04266026,-0.29148674,0.42282033,0.42279768
TGCT-16q,0.44105497,-0.60600615,0.059802264,0.08926292,-0.3289842,-0.9582465,0.06463304,-0.21903615,-0.08833391,-0.25639176,-0.12230257,0.088028416,-0.023796558,0.14281823,0.36412862,-0.11817145,-0.08256026,-1.1145505,0.12563358,-0.80230516
THYM-16q,-0.23190331,0.24195471,-0.20169309,0.36002725,-0.13552378,0.26783302,0.29395682,0.07188626,-0.0082085375,-0.16547607,-0.16015007,-0.0017886467,-0.053601723,1.0249707,0.62911516,0.6581278,-0.009741053,-0.13334931,0.34440595,1.1730582
UCEC-16q,-0.32253125,0.29788417,0.12306302,0.20907705,0.3312487,-0.5235737,0.3495209,0.110536255,0.13994145,0.22789448,-0.15184516,-0.0009964514,-0.027688473,0.69670045,0.61613595,0.47891188,1.0715723,0.041636024,0.2312952,0.4628829
UCS-16q,-0.35216564,0.31364003,0.20127673,0.054292616,0.21159829,-0.35470337,0.39103666,0.07066305,0.19735983,0.10744573,-0.15177745,0.013073508,-0.04729843,0.8412566,0.6261169,0.5958888,1.1027855,0.16481054,0.058442168,0.7929596
ACC-2q,0.09243785,-0.26828825,-0.28700644,-0.25980374,0.050105676,-0.96031374,-0.03314113,0.022497684,0.0012820642,-0.14609718,-0.11752824,-0.08505298,-0.07936807,0.23419969,-1.8642081,0.33315906,-0.033635184,-0.4847945,0.06535893,-0.0038720896
BLCA-2q,-0.2169485,0.87296605,0.11832622,-0.21895231,0.0154545,0.2195954,0.0015739546,0.035900705,0.026917148,0.48133376,-0.08990302,-0.04578636,-0.051240914,0.051278945,-2.127745,-0.204303,-0.13582207,-0.71870095,0.035823263,-0.5005798
BRCA-2q,0.009143477,-0.0049785078,-0.255855,-0.045881588,0.2044577,0.7244523,-0.16131379,0.03310573,-0.17797199,-0.18202211,-0.11283627,-0.048694182,-0.07136671,0.04160048,-1.9312714,0.059721544,-0.20535007,-0.89143485,-0.5772371,0.0051888144
CESC-2q,-0.12600322,0.58993423,0.2625443,-0.19170399,0.06799421,0.2088112,-0.017603833,0.0366293,-0.08855744,-0.093476705,-0.096866265,-0.062157024,-0.048972797,0.0841797,-1.7702845,-0.9705134,-0.09414312,-0.72612697,-0.02740696,-0.22299176
COAD-2q,-0.0017859666,0.14755526,-0.18073083,-0.37359333,-0.089173764,0.29428327,-0.08520452,0.049147394,-0.027656224,-0.024236597,-0.11601402,-0.0784826,-0.027546415,-0.055099096,-1.9782875,0.14727627,-0.016067397,-0.6475887,-0.30938128,-0.8366375
ESCA-2q,0.27869928,-0.16272882,-0.1084412,0.42475757,-0.14352168,0.1378515,-0.072435424,0.049760215,-0.008767761,-0.026079567,-0.13027897,-0.050232943,-0.05397523,0.16033837,-1.7058939,-0.31505972,-0.07186229,-0.84601134,-0.0026970468,-0.36008713
GBM-2q,-0.18878947,-0.15723328,0.06753125,-0.31017268,-0.023590542,-0.8400675,0.16169575,-0.052640673,-0.10263107,-0.1446595,0.077453084,0.06286814,0.044868495,0.22106226,-2.3638217,0.08266862,-0.2070631,-0.7948543,-0.035271995,0.59414786
KICH-2q,0.00542354,0.012828734,-0.2828406,-0.12396114,-0.113826856,-0.16675444,0.016056204,0.33944333,0.11215421,0.23704948,1.8180201,0.35823426,0.23859337,0.35469878,-0.6230841,0.20605607,0.3168957,-0.15633482,-0.08144138,-0.033113852
LAML-2q,0.058788747,-1.1584115,0.061822772,0.74227345,-0.15761623,-1.033333,-1.2079057,0.023320485,0.09157105,-0.19935748,-0.10577907,-0.054609746,-0.055850152,0.054133482,-1.1438941,-0.091914795,-0.12290512,-0.56642,0.102902256,-0.34093475
LGG-2q,-0.081199266,-0.16831963,-0.025129274,-0.3350932,0.078802794,-0.74179715,0.1457865,-0.045449816,-0.10375935,-0.11978696,0.072720245,0.05249902,-0.042830113,0.42434698,-2.0313475,0.114924885,-0.033529945,-0.67416316,-0.07627872,-0.37791196
LIHC-2q,-0.18271366,-0.10328872,-0.36464825,0.1657857,0.06173795,-0.98289347,0.08331012,-0.49381068,0.087544,-0.14195134,0.04021962,-0.014635591,0.07384532,0.17634532,-1.4960585,-0.0637361,0.14390633,-0.6670221,0.13890204,-0.59082144
LUAD-2q,-0.36721608,-0.13023023,-0.62831545,0.21215197,0.045998417,0.5461486,-0.1375618,0.052187886,0.1569883,-0.26826432,-0.07600519,-0.028196039,-0.04322477,0.20148122,-1.766884,0.027902469,0.0037869592,-0.6172898,-0.055480734,-0.40665415
LUSC-2q,-0.36721608,-0.13023023,-0.62831545,0.21215197,0.0567215,0.5422857,-0.1375618,0.052187886,0.1569883,-0.27013215,-0.076364815,-0.028196039,-0.04322477,0.20148122,-1.766769,0.03334198,0.0037869592,-0.6172898,-0.056156248,-0.41616598
OV-2q,0.6141405,-0.12310857,-0.096039325,-0.18379119,0.082194135,-0.88462377,0.2708505,-0.014353238,0.054499388,-0.18879558,0.07446198,-0.14273484,-0.086888015,0.18325646,-1.9892092,0.14101748,0.01865425,-0.65312105,-0.15131702,-0.4689196
PAAD-2q,-0.10663335,-0.30157068,-0.3633978,-0.3433631,-0.14236408,-0.6655349,-0.014230855,0.020863019,0.09004137,-0.054690246,-0.14623293,-0.105911985,-0.05981999,0.104765974,-1.5076274,-0.1288526,-0.0722395,-0.648542,0.038661115,-1.7040634
PRAD-2q,-0.20854387,-0.32334253,-0.43415216,-0.2851527,0.085272364,0.22653836,-0.072791785,0.028304359,-0.5260274,0.16472752,-0.10068626,-0.022411449,-0.08133553,0.2734039,-1.8953785,-0.24977054,-0.39965424,-0.77912456,-0.108677715,0.6396706
SKCM-2q,0.1389927,-0.31316423,-0.29525855,-0.11375709,0.27517024,-0.0037415167,-0.14421214,0.043608006,-0.13841155,-0.014516013,-0.07414424,-0.05149544,-0.057652146,0.043994017,-1.511756,-0.3657754,0.38276392,-0.9059642,0.039010562,0.45494166
STAD-2q,0.028753407,-0.25946715,0.054652832,-0.3090448,-0.1335928,-0.10396889,-0.034460034,0.0373757,-0.07705825,-0.02518138,-0.10178185,-0.06804659,-0.023181027,-0.14838995,-1.7808962,-0.22352989,-0.0955754,-0.6107803,-0.37332523,-2.328369
TGCT-2q,0.72242016,-1.0505363,0.14848557,0.14110015,-0.20514022,-1.0056823,0.3321925,-0.08366062,0.014685669,-0.124773584,-0.07254882,0.05593931,0.03809175,0.07034169,-1.4080745,-0.15648545,-0.13515124,-0.19587488,-0.23097198,-0.20519152
THYM-2q,0.558171,-0.3523074,0.118613735,0.47690573,-0.24084042,-0.6180997,-0.33953238,0.06824999,0.07584803,-0.06214061,-0.12869471,-0.10542185,-0.051396176,0.052162737,-1.7542735,-1.1547422,0.59114254,-0.7023373,-0.21240433,-0.8197766
UCS-2q,-0.17209934,0.14828606,0.00016113324,-0.19612363,-0.64088947,0.21876335,0.20845906,0.023839742,-0.0644238,0.27749303,-0.09947863,-0.0514528,-0.047244336,0.024728516,-1.6645296,-0.49899596,0.22089623,-0.83126915,0.0541298,-0.56844544
ACC-8p,-0.47098756,-0.552888,-0.33706903,-0.33332014,-0.20147933,0.24059124,-0.09247311,0.044392586,-0.07252597,-0.20033753,-0.1122427,0.038346447,-0.08150223,-0.25357452,0.20209327,-0.24487726,0.012037499,0.30476722,0.031324934,-0.12140791
BLCA-8p,0.25772017,0.30766365,-0.13195065,-0.11056603,0.028012516,0.594639,-0.031154778,0.054514203,0.76366204,0.75376886,-0.12024892,0.087569796,-0.03512253,0.6639172,0.35259217,0.10322867,0.16325861,1.0545022,0.17599294,0.47893745
BRCA-8p,0.08432572,1.1529459,0.27171817,0.20577005,0.1015591,0.5733126,-0.10010515,0.061900187,-0.07742626,0.270731,-0.09131506,0.06099048,-0.038827453,0.80104476,0.29095137,-0.17580067,0.06231537,0.96757495,0.14134188,-0.1713076
CESC-8p,-0.10606615,1.157749,0.6082806,-0.1575647,0.08677906,0.5369874,-0.105681226,0.060260862,-0.053631045,-0.14374414,-0.13952492,0.06590267,-0.045838863,0.3973178,0.13222611,-0.44209796,0.15390521,1.0979033,-0.01728144,1.0015377
COAD-8p,-0.27469426,0.32360923,0.097385034,0.012636863,0.005005759,0.718843,-0.1583417,0.06962897,0.1801287,0.16419363,-0.0980254,0.10926501,-0.046203744,0.61400664,0.3523828,1.3726703,-0.5526122,0.98745733,-0.018651329,-0.39010513
ESCA-8p,0.26916012,0.5209517,0.2405151,0.10866768,0.12775043,0.6842331,-0.04672076,0.07178155,0.055205233,0.12587184,-0.09077863,0.10680309,-0.049195353,0.6238804,0.31550187,0.29981267,0.08310218,1.1278166,0.33644402,0.009503538
GBM-8p,-0.16914734,-0.47581083,-0.13223755,-0.06537138,-0.07613227,-0.5517455,0.077065974,-0.37866777,-0.12948391,-0.23145832,-0.22398145,0.21780355,-0.038961165,-0.43749538,0.14424299,-0.20336823,-0.013425022,0.42670798,0.06752569,-0.22818218
KICH-8p,-0.40174875,0.28639126,-0.30068913,-0.21652712,-0.20049077,0.036384154,-0.10887809,-0.33059528,-0.0919569,-0.187042,-0.13987425,-0.3556202,0.09747943,0.11645676,0.31947207,-0.37667277,-0.37459067,0.7603825,-0.7048758,-0.28356266
KIRC-8p,0.04730458,0.3060916,-0.15493123,-0.15663931,-0.1446371,0.09589882,-0.08332674,-0.30241698,-0.045895413,-0.083338186,-0.08138538,-0.10612552,0.13138603,0.23072913,0.499564,-0.41726115,-0.15996753,0.9417021,-0.18019405,2.1529155
KIRP-8p,-0.11820835,0.28303474,-0.3277797,-0.21369301,-0.20740406,-0.036966123,-0.10062985,-0.33198884,-0.0062036617,-0.1972989,-0.07091858,-0.25294346,0.08826091,-0.02626757,0.270115,-0.42290857,-0.33208856,0.75742364,-0.8324976,-0.6271461
LGG-8p,-0.20024964,-0.47612524,-0.1639875,-0.040242556,-0.06751185,-0.5568465,0.077065974,-0.3455101,-0.13016208,-0.24154349,-0.18471639,0.21780355,0.069434084,-0.502438,0.15533376,-0.20336823,-0.011956636,0.4444023,0.06179842,-0.6370405
LIHC-8p,0.24709636,-0.3162362,0.2948678,-0.53053564,0.24629849,-0.25526074,0.34802383,-0.044402115,0.049833603,0.79827845,1.0675927,0.16179217,0.021026563,0.6567596,0.88860345,-0.04106334,0.2332111,0.33125955,-0.030965025,-0.5518087
LUAD-8p,-0.28630853,-0.016804658,-0.10626176,0.88691944,0.45664757,0.5922726,1.0484903,0.0731268,0.1336843,0.00013614073,-0.054900356,0.0652503,-0.023608139,0.55380124,0.2581067,0.130538,0.15512164,0.8015317,-0.028967118,0.48092976
LUSC-8p,-0.2005495,-0.084252015,-0.23335053,0.66120297,0.22834495,0.5842409,1.0198807,0.06737485,0.07021179,-0.10450238,-0.113219924,0.06465926,-0.065465786,0.85234064,0.27853757,0.1811105,0.09251355,0.6460279,0.039851576,0.9131025
OV-8p,0.6423032,0.27847454,0.32636353,0.44553432,0.2504452,-0.98171484,0.12170704,-0.17209531,0.05321736,0.10657367,-0.2203218,0.035974607,-0.048143044,0.634777,0.44516987,0.50305134,0.11548435,1.0961165,0.0320654,0.508144
PAAD-8p,0.077772625,-0.48201522,0.20462403,-0.25238228,0.11636529,0.2681143,-0.042019706,0.06348601,0.13553333,0.8471173,-0.12119936,0.039760847,-0.07380381,0.16570179,0.43849412,0.2104935,0.022869496,0.5885202,0.19642714,1.0991286
PRAD-8p,0.59267503,0.5107772,-0.1472007,-0.22326644,0.191126,0.6206014,-0.30736986,0.079589136,-0.27273563,0.102158904,-0.11402885,0.08283827,-0.02815903,0.6006483,0.53060967,-0.020506006,-0.0020621237,1.3197032,0.11804829,-0.1391779
UCS-8p,0.3213674,0.76487595,0.2936264,0.3658614,0.029326111,0.43747315,0.42907947,0.05976316,-0.16084339,0.22955005,-0.12608866,0.07219826,-0.025437985,0.7865073,0.21626066,-0.17263559,0.00046391343,0.90461266,0.09629542,0.4558873
ACC-3q,0.003394031,-0.26126885,-0.010498206,-0.4609675,-0.22395493,-0.6900433,-0.13160439,0.04109924,-0.09359213,-0.10859084,-0.18918939,-0.037065618,-0.1109526,-1.8854116,0.39726934,0.21331209,0.022148859,-0.38050565,-0.51488984,-0.470259
BRCA-3q,0.05413676,0.1764302,0.013838977,-0.16949391,0.10959202,0.51012826,-0.36864945,0.05809443,-0.14641981,-0.13069443,-0.12248488,0.032489385,-0.11396767,-1.9308313,0.31174278,0.2827156,-0.5990782,-0.49067074,-0.17677213,-0.006165928
COAD-3q,0.034212556,-0.25795978,-0.30147636,-0.44467223,-0.08876494,0.015145827,-0.078510724,0.10782418,-0.16623594,0.09371863,-0.14859512,-0.018148893,-0.06782751,-1.6444396,0.29126132,-0.10007849,0.13829936,-0.47918737,0.057976797,-0.3648853
GBM-3q,-0.02639984,-0.33378556,-0.012238296,0.21883148,-0.14112042,-0.44652185,0.15671358,-0.30852872,-0.13270329,0.020977803,-0.14567149,0.10491859,0.11842741,-1.7619921,0.33703104,0.08420846,0.02668194,-0.40870768,-0.42045605,0.014932036
KICH-3q,-0.022589581,0.07582371,-0.25329784,-0.29273656,-0.10414403,0.39350456,-0.06307997,0.15188296,0.121694386,0.21754928,-0.055171717,-0.11526697,0.21003884,-1.6796628,0.21508838,0.061388433,0.03903386,0.122562416,0.048421573,-1.0627476
KIRC-3q,0.17518781,0.13725223,-0.24172968,-0.2815062,-0.097688906,0.442419,-0.06307997,0.15188296,0.17945477,0.24246483,-0.03303983,0.008213919,0.21003884,-1.4259022,0.42541817,0.17924431,0.008379102,0.08753983,0.24408115,1.8001124
LAML-3q,0.3257645,-1.5389409,0.2488643,-0.5704702,-0.051835626,-0.96615976,-0.41759345,0.0041934033,-0.035902582,-0.16396973,-0.15484451,0.027064433,-0.09615456,-0.97429454,-0.254722,0.13045944,-0.37502104,-0.26038378,0.06637534,-0.3674226
LGG-3q,0.017169015,-0.345697,-0.17084326,0.313293,-0.22743548,-0.43077606,0.14704823,-0.3180901,-0.111843884,-0.11231909,-0.1630017,0.12658788,0.25748843,-1.7006094,0.29728165,0.06694297,0.012037866,-0.66312134,-0.32091713,-0.2496385
LIHC-3q,-0.8220953,-0.102209926,0.18691352,-0.2022753,-0.53666663,-0.76655746,-0.105089344,-0.020361869,-0.09844933,-0.18777375,0.91199327,-0.15331745,0.07652256,-1.7241389,0.26551965,0.23753907,0.050213158,-0.40176973,0.39274034,-0.72050554
LUAD-3q,-0.0074677677,-0.015939077,-0.07801544,0.8456171,0.7595951,0.5474003,0.29555663,0.122146316,0.49811605,0.2443981,-0.047264617,0.035348885,-0.031030117,-0.80453706,0.37910736,0.20934531,0.28736553,-0.07411798,0.016551053,0.59788847
PAAD-3q,-0.31557527,-0.40621075,-0.33825672,-0.45706078,-0.1643916,-0.860706,-0.04737169,0.04249912,-0.077271454,0.07039996,-0.19169766,-0.032776646,-0.0968897,-1.2820553,0.22786874,0.16479081,0.032672435,-0.47643244,0.012994425,-1.499419
SKCM-3q,-0.565542,-0.22304033,0.1408142,-0.28166243,0.47627896,-0.7499987,-0.10822252,0.040276397,-0.09039252,0.101714484,-0.1462358,-0.038330756,-0.11726564,-1.365204,0.27840552,0.2565627,-0.2426811,-0.3364142,-0.39605078,-0.905
STAD-3q,0.03056903,-0.087955244,-0.065514274,-0.12949716,-0.047240682,-0.099049725,0.004640778,0.07785102,-0.093609266,-0.1036114,-0.09896259,-0.010045185,-0.061151817,-2.348971,0.19667198,-0.28642124,0.0024970241,-0.36439863,-0.00426995,-0.20780402
TGCT-3q,0.47543904,0.039888818,0.2881379,0.5594289,0.06929648,-0.28480855,-1.1233224,0.006378796,0.066311285,-0.16209386,0.017401945,-0.21781509,0.036339603,-0.8447019,0.30427888,0.09928093,-0.013020171,-0.21865176,0.13498448,-0.307642
THYM-3q,-0.5498475,-0.22533166,-0.03176595,-0.8224527,-1.0754989,0.37491488,-0.4859282,0.03397852,-0.06152552,-0.04987086,-0.14836448,0.0016022781,-0.08027318,-1.9241766,-0.013057841,0.074463375,0.049210545,-0.08144431,0.21716274,0.45205203
UCS-3q,-0.12467304,0.08809416,0.05513032,-0.109759204,-0.60241544,-0.12085279,-0.26825625,0.043376468,0.19247313,-0.090710245,-0.1559298,-0.008868659,-0.0369457,-1.3196443,0.1543398,-0.91432416,-0.36958033,-0.6336917,-0.26164994,-0.048557326
ACC-17p,-0.16688646,-0.8880926,-0.30323616,-0.17380708,-0.30147198,-0.71181875,-0.053177018,0.059795085,-0.17588243,-0.21851185,-0.17645879,-0.07791244,-0.060379013,0.6233288,0.455031,-0.20878856,-0.062811494,0.2819829,-0.2212735,-0.17117435
BLCA-17p,-0.26905122,0.73487556,0.42427757,-0.11499056,0.050191738,0.2984504,-0.03694736,0.09431767,-0.12792033,0.9688903,-0.138913,0.030798623,-0.04797509,0.7280803,0.8374618,0.17735362,0.5495563,0.56226933,0.33554602,-1.0119815
BRCA-17p,0.3699299,0.30232626,0.52461225,-0.14328727,0.17947216,0.6679015,-0.20402868,0.11400443,0.088709414,-0.04701703,-0.06293188,-0.004324761,-0.053683367,1.1686071,0.7326141,0.32152432,1.0374129,0.5124496,-0.07169457,0.4328311
CESC-17p,0.282109,0.9608572,0.5408132,-0.13824637,0.09020699,-0.9555302,-0.022373945,0.065031335,-0.15344091,-0.15525177,-0.21598347,-0.055966705,-0.027917922,0.83863807,0.89935416,0.12095271,0.01670588,0.30540705,0.9154702,-0.2907017
