Instance,Normal tissue expression,Num PPIs,Num elevated PPIs,Num tissue-specific PPIs,Differential PPIs,Gene eQTL,Paralogs compensation,Process activity,Development variations,Fetus development,Childhood development,Young development,TCGA expression,CRISPR essentiality score,RNAI essentiality score,Tumor suppressor gene density,Oncogene density,Tissue-specific gene density,Essential gene density (CRISPR),Essential gene density (Nichols)
BLCA-16.0,0.07656418,-0.44586605,0.2646615,0.6880474,-0.30476,-0.25688604,-0.38753328,-0.21535438,-0.117143564,-0.24595696,0.019253757,-0.08012936,-0.29385448,-0.57561475,0.65898323,0.043923676,-0.5497235,-0.86771417,-0.5830281,-0.10126458
BRCA-16.0,0.024678847,0.041112084,0.07832564,0.39740238,0.5058439,0.1902587,0.58891255,0.19720136,-0.020590378,-0.16072355,0.027641186,-0.028868297,0.5329313,0.17970105,0.11341625,0.25481212,-0.0976459,0.015388827,1.0068986,0.21372661
CESC-16.0,-0.019277597,-0.034373194,-0.35353917,0.5639726,-0.5006158,-0.24621242,-0.6721681,-0.12732917,-0.068362385,-0.27763176,0.021147106,-0.0529164,-0.44375297,0.12919523,-0.38390523,0.08918274,-0.6917891,-0.38953727,0.06267427,0.006990291
COAD-16.0,-0.43914285,-0.19513562,0.0009628278,0.15886046,0.07853418,-0.23555346,-0.18134025,0.09930538,-0.09149545,-0.22086227,0.01918907,-0.033508293,0.26691136,0.17443997,-0.28910524,0.080589004,-0.77084327,-0.7917495,-0.5366009,-0.20354915
ESCA-16.0,0.010499885,0.02561643,-0.106289536,0.84779435,0.027702019,-0.16093986,0.12521042,-0.20203462,-0.020963665,-0.18986028,0.018627476,-0.03289452,-0.523309,0.18826048,-0.03576044,0.05791856,-0.67659307,-0.5358961,-1.4426382,-0.45159963
GBM-16.0,-0.08971124,-0.17686905,-0.32715017,0.31145513,0.020594347,0.3219732,-1.1767809,-0.06881198,-0.08756792,-0.29853523,-0.017523598,0.20520133,-0.01999082,0.022360208,-0.42090213,-0.274482,-0.6439069,-0.079766035,0.1135059,-0.62126106
KICH-16.0,-0.47339776,-0.13537036,-0.058982812,-0.76471704,-0.23595907,-0.23716794,-0.43171704,-0.116156206,-0.13880682,0.01677403,0.036109198,0.15028967,-0.88763803,-0.29617018,-0.48322603,-0.08743925,-0.46952242,0.15849978,-0.82902527,-0.4888405
LAML-16.0,-0.057070278,-0.23766333,-0.41778317,-0.2507705,0.124651924,-0.20416889,-0.9444018,-1.35409,-0.08215188,-0.22382495,0.030522496,-0.09659796,-0.8256092,-0.43224064,0.3161174,-0.11193281,-0.5417994,0.3989593,-0.7260173,-0.39520288
LGG-16.0,-0.036084026,-0.21230228,-0.31055298,0.22289132,0.0707941,0.2784173,-1.1249417,-0.0766903,-0.11147019,-0.31241694,-0.019498747,0.20520133,0.019436551,-0.013745878,-0.44208166,-0.26521495,-0.6283185,-0.101921976,0.116232865,-0.6449811
LIHC-16.0,0.46660003,0.42274275,0.16044514,-0.06935919,0.06027163,0.3917457,-0.81531215,0.17069711,0.09955193,1.0046492,-0.10363001,-0.0027337521,-0.09049161,-0.09239465,1.0185694,0.28639063,-0.01964195,0.5109717,0.6595263,-0.23801659
LUAD-16.0,-0.14603272,-0.5905468,-0.5775196,-1.0032457,0.16333388,-0.18000665,0.23326315,-0.055782657,-0.014037922,-0.18697996,0.02132206,-0.06567568,0.5622379,0.056062534,-0.2202083,-0.00064123934,-0.51496685,-0.76496583,0.5237438,-0.86715466
LUSC-16.0,-0.023489676,-0.6903823,-0.39960504,-1.0059276,0.15991533,-0.14397134,0.0032603187,-0.101016246,-0.018216852,-0.17943682,0.014232643,-0.063194446,0.28637207,0.081732094,-0.25165528,-0.18716757,-0.57442796,-0.6386764,0.634415,-0.8264187
OV-16.0,0.0698236,-0.16556257,-0.13857862,0.73024017,0.3891431,0.8259594,0.16373825,-0.10466536,-0.082944766,0.6342325,0.056001306,7.8377314e-05,-0.1977047,0.18697473,0.27630302,0.47211796,0.17162132,0.49340677,0.9428699,-0.07775915
PAAD-16.0,-0.36658677,-0.24584085,-0.2329173,-0.9700934,-0.1957833,-0.3193464,-1.0378987,-0.1565577,-0.08987242,-0.29379386,0.015065293,-0.056938794,-0.35227436,0.28973892,-0.40684578,-0.0010587443,-0.5986055,0.21984057,-0.8459002,-0.34522226
PRAD-16.0,-0.0062861303,-0.29196483,-0.112582885,-0.035806883,0.5700482,0.07077806,0.09891579,-0.15255323,-0.023654707,-0.17724814,0.042167485,-0.06133792,0.3081109,-0.28234795,0.6693203,-0.031361215,-0.5654919,-0.7703039,-1.2230617,-0.729328
SKCM-16.0,-0.19423522,0.58255005,-0.029936532,-0.00637694,0.33472803,-0.040305644,-1.0186514,-0.60181177,-0.0772317,-0.23451012,0.0021592926,-0.062554546,-0.92969275,0.25786632,0.13948826,-0.062269624,-0.48175645,-0.16372769,-0.4160729,-0.51040393
STAD-16.0,0.24947405,0.4843792,0.2113045,0.58576286,0.10410185,-0.19803922,0.5117863,0.11350478,0.08509592,-0.16354871,0.07802873,-0.054052882,1.0558466,0.2882935,-0.23279595,0.17634776,-0.3461308,0.8234506,0.4384787,-0.20092022
TGCT-16.0,-0.08813621,0.7014475,-0.77578455,-0.055229716,0.07892819,-0.30877852,-1.2369953,0.16086367,0.23233192,0.104485825,0.022576569,0.006036318,0.050786946,0.031954974,-0.3732085,-0.060030572,-0.27480274,0.32035348,-0.10452857,-1.029781
THYM-16.0,-0.26148456,-0.32539794,0.018033529,0.24800345,0.07961148,-0.39569724,0.25145194,-0.38199264,-0.045415655,-0.21649751,0.04687785,-0.101898275,0.21360625,-0.7260753,-0.493346,0.070317626,-0.6050813,0.42548427,-1.1744713,-0.070653625
UCEC-16.0,0.519384,-0.04064507,0.15279213,0.7570966,0.41248384,0.8152197,-0.019241117,0.5064651,-0.06413856,-0.20069444,0.03965683,-0.041168302,0.7752394,-0.19621715,-0.098338306,0.334832,0.08835243,-0.07026297,0.893109,0.23873977
UCS-16.0,0.6578168,-0.016075794,0.16610964,0.8537219,0.42788124,0.963794,-0.14404324,0.50787866,-0.034280673,-0.19636756,0.04243824,-0.03526374,1.2958963,-0.14690188,-0.06853028,0.29526857,0.17799823,0.10781795,0.96421134,0.15792972
ACC-8.0,0.0016295239,-0.5198163,-0.1727143,-0.9994593,-0.37892446,-0.04684571,-0.46138233,-0.22279002,-0.03913622,-0.287774,0.01037306,-0.14519633,-0.353927,-0.056626603,-0.5784099,-0.6069307,-2.0021055,-0.025311317,-0.08940465,-0.5808992
BLCA-8.0,-0.35836756,-0.44149587,0.34994718,0.25369516,-0.36453488,-0.24775393,-0.08424512,-0.219724,-0.014441419,-0.20592682,0.03585124,-0.064569764,0.09294872,0.27335528,0.6928377,-0.47874084,-1.7825177,-0.6300165,-0.6013231,-0.5364614
CESC-8.0,0.09050878,-0.7926178,-0.117647745,0.16319579,-0.42533427,-0.21716335,0.28865907,-0.08870269,-0.017661711,-0.19331346,0.0066973655,-0.090432785,-0.32690883,0.07063128,-0.38229105,-0.56194115,-2.209734,-0.72728163,-0.0441992,-0.72317296
ESCA-8.0,-0.16904573,-0.36045778,-0.16285567,0.32584274,-0.010638846,-0.18902439,-0.2251839,-0.2607468,0.0032277126,-0.23177727,0.010026639,-0.06788342,0.58337647,0.29058006,-0.48824087,-0.46082103,-2.1107178,-0.8083465,-0.9634097,-0.65362626
GBM-8.0,-0.26845148,-0.157874,-0.3137398,-0.062601626,-0.2374705,-0.08729833,-1.1541694,0.25523525,0.023071796,-0.30399594,-0.068222284,-0.17555447,-0.17983921,-0.05278285,-0.4866618,-0.47372982,-1.6975869,0.13355179,-0.0049276426,-0.76014924
KICH-8.0,0.14484616,0.41547883,0.14354748,0.0016233074,-0.29380083,-0.16462006,0.25486606,-0.19864531,0.031725075,-0.08211588,-0.026523504,0.25338954,-0.4269917,-0.45093828,-0.10501347,-0.18845145,-0.7963445,0.393598,0.589132,-0.4903815
KIRC-8.0,0.22667116,0.6699944,0.14503786,0.118988656,-0.23125991,-0.11214754,0.3496576,-0.12656774,0.06794535,-0.0142879225,0.011624578,0.30343595,1.1511271,-0.50465,-0.022098973,-0.13460131,-0.5405183,0.4790872,0.60656005,-0.2510412
KIRP-8.0,-0.9615195,0.829771,0.03936618,0.15326187,-0.34239143,-0.18804672,0.13895376,-0.15643138,-0.04258337,-0.10825753,-0.00040741265,0.2240382,-0.91326386,-0.143797,-0.074855156,-0.2580889,-1.0022877,0.56116873,0.53496045,-0.5351883
LGG-8.0,-0.1336516,-0.05846096,-0.3670468,0.057057716,-0.25489876,0.07705379,-0.7668974,0.20295402,6.648898e-05,-0.32711515,-0.068222284,-0.15090302,0.785856,0.1693322,-0.3603799,-0.664588,-1.4387182,0.12827365,0.038676433,-0.6523809
LIHC-8.0,-0.067049555,-0.14127302,0.061154988,0.32361376,0.02760045,0.3902203,-0.5366451,0.49576503,0.30611533,1.3238789,0.091868505,0.46060014,0.37647036,0.036247745,0.29797322,-0.013233667,-0.4622687,0.41118944,0.6014756,-0.25709546
LUAD-8.0,-0.2221456,0.43637678,-0.19705325,-0.7113262,0.10408379,-0.0946594,-0.16061471,0.66956353,-0.015953653,-0.16307192,-0.016540956,-0.108494945,-0.6118895,0.21802413,-0.18785113,-0.14401174,-1.3659513,-0.75127673,0.10489529,-0.7302663
LUSC-8.0,-0.15712221,0.418327,-0.21226798,-0.7156865,0.10132009,-0.109160095,-0.10939815,0.5863731,-0.011317931,-0.16307192,-0.0156174,-0.108494945,-0.14735314,0.2383199,-0.16389385,-0.20898822,-1.349978,-0.79818714,0.33188763,-0.8294241
OV-8.0,-0.11181874,-0.19503696,-0.19025788,-0.21336174,0.12953952,0.2968239,-1.2540894,-0.2923995,-0.101484,-0.3222506,0.00797072,-0.12551653,0.110736996,0.17665677,-0.18416621,-0.40480682,-1.7986691,-0.19480377,0.5934538,-0.8188201
PAAD-8.0,-0.3858585,-0.29225522,-0.15323684,-0.7957132,-0.20697975,-0.14307117,0.19274914,-0.17299964,-0.051671106,-0.22363925,0.034572326,-0.1555665,-0.33484668,-0.59386414,0.40131596,-0.49022868,-1.2689282,0.5446542,-0.74339527,-0.4340744
THYM-8.0,-0.32524982,-0.49704894,-0.3114684,0.05110003,0.04332696,-0.3182531,0.14456493,-0.06263777,0.030042268,-0.25609183,0.023604633,-0.09409937,-0.76254517,-0.16447726,-0.67239684,-0.49412134,-1.8811457,0.336943,-1.0765277,-0.72520435
UCS-8.0,0.07298267,-0.2230097,0.2522398,0.355909,0.17769387,0.43169066,-0.51726043,-0.2078095,-0.054877646,-0.18781905,0.01850212,-0.0873353,0.14146051,-0.5412972,0.16172892,-0.33827463,-1.6099246,-0.17613822,-0.31363338,-0.2899499
BLCA-19.0,-0.39097452,0.059997518,0.4024583,0.39696777,-0.5141227,-0.25499356,-0.2186935,-0.075919166,-0.03345027,-0.15946189,0.024934389,-0.042860806,-0.5461437,0.27085936,0.43793562,-1.0925248,0.66842866,-0.69937193,-0.45167077,-0.24814267
BRCA-19.0,0.21342553,-0.36998567,-0.14320748,0.031659637,-0.32667097,-0.04407813,0.15029866,-0.012326204,-0.02759407,-0.16977297,0.019494947,-0.025974499,0.0547802,0.18681431,-0.19311287,-1.349907,0.5351658,-0.4345536,-0.8281055,-0.12207997
CESC-19.0,0.052274514,-0.42301244,-0.36159733,0.043137923,-0.35928574,-0.23383741,0.24146558,-0.023942856,-0.019152714,-0.13271032,0.034702394,-0.077501096,-1.5167915,0.14573605,-0.31504992,-0.78898364,0.88128996,-0.1701376,0.2350508,-0.15051161
COAD-19.0,-0.2478852,-0.4074801,-0.17481895,0.017344644,0.23832905,-0.016678056,-0.18785618,0.1955951,-0.028629098,-0.17385978,0.023476103,-0.03552448,0.8243516,0.19080678,-0.4760414,-1.904356,0.52804327,-0.23593302,-1.5327065,-0.15871389
ESCA-19.0,0.4588033,-0.16210365,-0.0037288896,0.47897708,0.72537553,0.15021063,0.023428515,0.56074405,-0.03187488,-0.13053748,0.03368485,-0.052637517,0.513354,0.018964805,0.21058999,-0.69297844,1.2413348,-0.27738386,0.57938296,0.10118676
KICH-19.0,0.07799544,-0.41825834,-0.0019240566,-0.597477,-0.39280164,-0.17850421,-0.20832616,-0.10654812,-0.04540094,0.033410463,-0.047527634,0.21509676,0.24045917,0.14535947,-0.24876423,-1.5693752,0.038266487,0.40665522,-1.7693249,0.13534114
KIRC-19.0,0.08898393,-0.3808848,0.067464,-0.5732222,-0.29154652,-0.16821364,-0.32522362,-0.10217773,-0.04540094,0.045327563,-0.045133166,0.19223043,1.125354,0.14607263,-0.16270132,-1.7261984,-0.06268673,0.4110628,-1.7693249,0.10488593
KIRP-19.0,0.08898393,-0.3808848,0.067464,-0.5732222,-0.29154652,-0.16821364,-0.32522362,-0.10217773,-0.04540094,0.045327563,-0.045133166,0.19223043,1.125354,0.14607263,-0.16270132,-1.7261984,-0.06268673,0.4110628,-1.7693249,0.10488593
LAML-19.0,0.5556614,-0.6287743,-0.41433465,-0.25053003,0.072612494,-0.055554047,-0.38743213,-1.2253103,-0.14789137,-0.18417668,0.03754917,-0.09759816,0.33442703,-0.7327928,-0.22307378,-0.554973,-0.05894126,0.36516908,-0.67372566,-0.07511578
LGG-19.0,0.0626352,-0.5398101,-0.337187,0.15551431,0.1693326,-0.2191036,-0.3606552,-0.36074555,-0.050492927,-0.34904385,0.006406858,0.11614503,0.20273274,0.007821191,-0.33350694,-1.3441014,0.48486042,-0.095887095,0.15324573,0.08849712
LIHC-19.0,-0.5243949,-0.39071342,-0.12963246,-0.049398836,-0.14968583,0.2679032,-0.88757074,0.25944754,0.08531428,0.42449728,-0.10382597,-0.32089978,-1.4249238,-0.28072733,0.63991535,-1.1155277,0.04023201,0.15146601,-0.46199384,0.08278352
LUAD-19.0,-0.768493,0.8249619,-0.14235692,-0.27500117,0.049829703,0.04210603,-0.057188284,0.2584893,-0.024614967,-0.1393417,0.02397128,-0.04006488,1.0042666,0.04634111,-0.14430162,-1.039244,0.40580815,-0.11102622,0.548246,0.28285593
LUSC-19.0,-0.768493,0.8249619,-0.14235692,-0.27500117,0.049829703,0.04210603,-0.057188284,0.2584893,-0.024614967,-0.1393417,0.02397128,-0.04006488,1.0042666,0.04634111,-0.14430162,-1.039244,0.40580815,-0.11102622,0.548246,0.28285593
OV-19.0,0.6669205,0.030512165,0.14974935,0.30525318,0.5313182,0.54532105,0.22665608,0.3682129,0.021828555,1.170556,0.053106852,0.18788187,-0.57553166,-0.17013496,0.15019773,-0.30245766,0.62410784,0.39660498,0.27585864,-0.03251556
PAAD-19.0,-0.55281156,-0.4439049,-0.083762795,-0.61434317,-0.39761215,-0.21557656,-0.7919697,-0.089200325,-0.071068,-0.20187035,0.024710216,-0.09642369,0.13044263,0.21348125,0.3035741,-0.8946428,0.29861856,-0.088782735,-0.6844696,-0.01750315
PRAD-19.0,0.12123722,-0.5577219,-0.21261185,-0.15393387,0.067205444,0.01145401,-0.41330075,-0.09675251,-0.027942425,-0.16285822,0.02533899,-0.053967692,0.23386113,-0.2882665,0.7006994,-1.554199,0.14932092,-0.18303032,-0.61515325,0.062889926
SKCM-19.0,-0.14538598,0.36973625,0.005372947,-0.29320824,0.26868513,-0.15476115,-1.0703254,0.15061046,-0.13729538,-0.29134348,0.060700096,-0.04139945,1.1330026,0.10988663,0.11606538,-1.417195,-0.018385004,-0.0959945,-0.84805375,0.04915778
STAD-19.0,0.5894858,-0.13440849,0.40704614,0.5708613,0.21322915,-0.05934928,0.0601233,0.028464435,0.00819654,-0.12507306,0.05300287,-0.053080086,1.4672086,0.2940094,-0.1804617,-0.93995345,1.2925854,-0.009249296,0.60787314,0.14175673
TGCT-19.0,0.64059645,0.8398416,-0.047916993,-0.09707324,0.537351,-0.047133993,0.09970356,0.84664506,0.41338032,0.26331478,0.008800382,0.07973676,-1.3720253,0.1317208,-0.19784205,0.13628496,0.6284325,0.53629756,0.16404428,0.38227534
THYM-19.0,-0.38003147,-0.37511963,-0.13579589,0.124829836,0.14301735,-0.312222,0.24817005,-0.12766069,-0.017808413,-0.14508905,0.056570478,-0.0887126,0.18853925,-0.5005698,-0.50266576,-1.4968262,0.42197505,0.34817204,-1.8608192,-0.10556423
UCEC-19.0,-0.43468115,-0.31358194,-0.15340371,0.4866704,-0.007578128,0.21374983,-0.4888338,0.0645227,-0.04115757,-0.15867555,0.02756604,-0.04288978,-0.90285325,-0.24434142,-0.10870186,-1.0195347,0.33683744,-0.69473493,0.23578507,-0.21138433
UCS-19.0,-0.15113202,-0.694383,-0.2779309,0.35646814,0.022862475,-0.121409655,-0.1452493,0.12616497,-0.019945994,-0.14796294,0.03403012,-0.054711074,-1.1629244,-0.053007297,-0.19599636,-1.0840633,0.10087848,-0.6862427,0.65803766,-0.021479879
ACC-9.0,-0.18793398,0.8126636,-0.3939709,-0.39847133,-0.47538677,-0.35932255,-1.1868023,-0.26867056,-0.12722814,-0.2572209,0.041177295,-0.13757992,0.32709283,0.016979434,-0.55419815,0.75866395,-0.0064183045,0.035880703,-0.035676174,0.2948138
BLCA-9.0,0.8258959,0.018278647,0.3898825,0.74703294,-0.4362369,-0.16787764,0.38546586,-0.034878172,-0.024016421,-0.1160679,0.038991496,-0.048927475,0.09240474,0.4781637,1.1789378,0.8217706,0.1732303,-0.5953954,-0.5663284,0.38164872
BRCA-9.0,0.32249486,0.07825119,0.14348409,0.3647331,1.0267645,0.6721357,0.13196765,0.28291893,-0.036140155,-0.1615244,0.028393518,-0.06145105,1.0306352,-0.33723152,0.11801582,0.22113818,0.4142987,-0.1634965,-0.07972005,0.51999116
CESC-9.0,-0.072666235,-0.855864,-0.08764002,0.668463,-0.498377,-0.28892228,0.27501813,-0.14337364,-0.037150405,-0.1388096,0.032745942,-0.09223717,-0.7610938,0.20061527,-0.44409987,0.58144087,-0.21844962,-1.0912886,0.130425,0.2223215
COAD-9.0,0.32010967,-0.2364331,-0.09318863,0.2091246,-0.5289288,-0.24703695,-0.35102695,-0.16111541,-0.08106063,-0.1729879,0.033174917,-0.06997467,-0.9490398,-0.09911984,-0.06789229,0.43010595,-0.19936776,-0.57145905,-0.04282525,0.0350721
ESCA-9.0,0.830437,0.059638657,0.1620791,0.9621252,0.09965112,-0.010497335,-0.24556197,0.43791223,-0.047968045,-0.22896571,0.066480294,-0.021163976,-0.10361001,-0.04964105,0.6403164,0.5606394,0.35432413,0.68442625,-0.58028865,0.4617464
GBM-9.0,-0.38461486,0.027218876,-0.015813727,0.37648952,-0.008670008,0.44187906,0.4702704,1.0085595,0.36153114,-0.19962567,0.08212837,0.4397494,0.50919163,0.08698706,-0.28058708,0.77219784,0.1798942,0.861318,0.23600207,0.8094743
KICH-9.0,-0.081463516,-0.54571605,0.13883954,-0.9917879,-0.39017108,-0.2977471,0.18775412,-0.20821357,-0.093807556,0.024064787,-0.11084058,0.38564146,-1.0814171,-0.26675308,0.047802236,0.30516922,-0.031653583,0.58309907,0.3034769,0.40158328
KIRC-9.0,0.030801643,-0.54828763,0.2252657,-0.8203378,-0.22211078,-0.27130482,0.3372264,-0.11214738,-0.13151589,0.029488415,-0.11084058,0.50979114,1.5517741,-0.15190251,0.097739324,0.6584407,0.08261088,0.7017464,0.33949748,0.5102978
KIRP-9.0,-0.071552515,-0.5525136,0.13883954,-0.93662155,-0.37611017,-0.2977471,0.20777497,-0.20126042,-0.093807556,0.023474008,-0.11084058,0.38564146,-1.227059,-0.26084438,0.062496256,0.30514297,-0.01950883,0.58309907,0.3052419,0.41398773
LAML-9.0,-0.29258645,-0.9318197,-0.41159138,-0.2183112,-0.015369568,-0.11067091,-0.40885255,0.35790193,-0.10615426,-0.17793489,0.057051037,-0.17464033,-0.42911428,-0.91081,0.6072179,0.02638964,-0.03998421,0.46853217,0.050945763,0.12722978
LGG-9.0,-0.33693334,0.019487502,-0.08007722,0.37446773,0.045683935,0.4170375,0.44959527,1.0054097,0.3457469,-0.21308309,0.08212837,0.4397494,0.4787533,0.05957952,-0.28058708,0.7854546,0.13874924,0.87203676,0.22776897,0.8027759
LIHC-9.0,0.13151324,0.706962,0.0007857336,-0.019067517,-0.103219405,0.3925652,-0.5913257,0.33560172,0.18513599,0.8655053,-0.09059757,0.015847046,-0.37906626,0.2502402,1.0184999,0.29343078,0.42398652,0.41712442,-0.049116265,0.35914758
LUAD-9.0,0.46289974,1.2829093,-0.036992453,-0.38519412,0.60939807,-0.05355067,1.7460421,0.37491077,-0.0028428421,-0.10970958,0.04103498,-0.051557273,0.8210276,0.180474,-0.24492492,0.5019527,0.3511017,-0.38917348,0.78682005,0.621552
LUSC-9.0,0.34115475,0.75129384,-0.1396527,-0.52789384,0.564439,-0.14168383,1.8045222,0.41484112,-0.007013026,-0.11718408,0.04200498,-0.040945183,0.076679826,0.3456722,-0.18072423,0.23965278,0.35149238,-0.38168612,0.48849246,0.6763789
OV-9.0,0.1843385,-0.35674527,0.16982321,0.28627706,0.38944227,0.46572697,0.3220918,-0.06631695,-0.030413926,1.2635325,0.08536468,0.18652608,-0.89461523,0.12020786,0.4421842,0.5987194,0.4139168,0.72584206,0.5818857,0.29771742
PAAD-9.0,0.6652285,1.0760552,-0.04030785,-0.5112809,-0.42988753,-0.021600697,0.5253778,-0.13683823,0.06847878,-0.17443238,0.06832816,-0.16585818,0.7573825,-0.032375153,0.20611842,0.8575597,0.09817065,0.3548744,0.5341594,0.59144235
PRAD-9.0,0.016211154,-0.24448001,-0.14015952,0.09587257,-0.53918165,0.36879006,-0.33519614,-0.22287959,-0.025720425,-0.14374661,0.040879928,-0.08519169,-0.796741,-0.3195475,0.29830208,0.21764985,-0.08963846,-0.66877156,-0.7226286,0.20790528
SKCM-9.0,-0.19913769,1.1221993,-0.049687352,-0.019289497,0.5840033,0.17675945,-1.0283393,0.42791623,-0.05353744,-0.20892693,0.074977934,-0.055386793,0.94092745,-0.015978644,-0.1262818,0.7865361,0.40867698,-0.05105345,0.60871756,0.61833256
STAD-9.0,0.13575965,0.81857693,0.25997776,0.2915394,0.913066,-0.14077955,0.09736882,-0.012944887,-0.004191891,-0.12570046,0.050886586,-0.074093856,-0.044753212,0.14202204,-0.21490924,0.9969487,0.35383007,-0.02226507,0.29247397,0.5807325
TGCT-9.0,0.65486956,1.174618,-0.100969404,0.017843524,0.4106057,0.14485778,-0.91797477,-0.9025573,0.47314036,0.21316676,-0.048676446,0.052771762,0.57111096,0.06613736,-0.29839188,0.7497874,0.2319342,0.31783,0.07524783,0.82158244
THYM-9.0,0.07973579,-0.55807555,-0.14724372,0.41062906,-0.1931489,-0.39903387,-0.3739669,-0.08871916,-0.025096182,-0.18000214,0.0299303,-0.055408146,-0.0022099158,0.2620936,-0.5079025,0.31834066,-0.4683127,-0.5007882,-1.4152832,0.039606962
UCEC-9.0,0.17342228,-0.24698241,0.5166196,0.7148314,0.27223203,0.3272673,0.6143208,0.070493005,-0.0028677941,-0.12826602,0.07794283,-0.057662588,0.95447314,-0.009197595,0.029637866,0.923371,0.6316953,0.18505119,0.56242824,0.5797364
UCS-9.0,-0.06325571,-0.031706244,0.5297114,0.794143,0.19590013,0.43335363,0.8245922,0.07376806,-0.01967665,-0.1541376,0.07516143,-0.042708345,-0.43035233,-0.22805971,0.020714398,0.40310776,0.5501208,0.13725868,0.4436374,0.36904314
ACC-13.0,-0.6848799,-0.07757145,-0.008775776,0.5029715,-0.3118647,-0.18210214,0.4109933,-0.072895944,0.03089248,-0.09309011,0.04189589,-0.06764647,1.5691656,0.03540024,-0.16407305,0.39484623,1.4899822,0.68312687,0.22730657,0.8962269
BLCA-13.0,-1.0393015,-0.54602873,-0.29959708,0.17177509,-0.5368961,-0.16396807,-0.30251935,-0.04191695,-0.004918804,-0.122034125,0.0391813,-0.10461436,-0.29368097,-0.45521793,0.3735228,0.0832604,1.0908527,-0.4565131,0.15162155,0.7596477
BRCA-13.0,0.4135353,-0.1063166,-0.11344596,0.72735745,0.17393282,0.444387,0.46918863,0.09530451,-0.022776742,-0.11750108,0.037777066,-0.0443281,0.16346131,0.22833307,0.54646224,0.35509446,1.2515829,-0.0131578315,-0.5542573,1.6222456
CESC-13.0,0.57274884,-0.26474738,0.25910485,0.8513706,-0.46541104,-0.14949827,0.69127315,-0.034637496,-0.018897643,-0.10696099,0.041401137,-0.037222303,-0.15308563,0.05797136,-0.19194984,0.15416566,1.2410587,-0.29448304,0.14035486,1.7581211
ESCA-13.0,0.4623064,0.3704778,0.2613375,1.0954958,0.3772856,-0.15837589,0.3630331,-0.18655415,-0.033566475,-0.12948233,0.033453967,-0.04040156,-0.6549893,0.31733593,-0.2882243,0.48961285,1.6066219,-0.5875032,-0.22097614,1.313872
GBM-13.0,0.23969942,-0.106889814,0.046149045,0.6625259,0.38657382,0.31989262,-0.018266352,0.26137388,0.019164613,0.4213429,0.034408435,-0.07414045,-0.048599225,0.22357577,-0.14780559,0.5361063,1.2096899,0.35225332,0.12728399,1.0825127
KICH-13.0,0.13217726,0.34416535,0.18992764,-0.5094531,-0.434506,-0.13979387,0.85708135,-0.19952905,-0.19095379,-0.009273301,0.0072742635,-0.20774485,0.21914421,-0.25473353,0.18756574,0.29786527,0.835613,0.13018432,0.6681009,1.1585737
KIRC-13.0,-0.09111898,0.051843144,0.18962224,-0.7232114,-0.44463262,-0.16394375,0.23552758,-0.23172234,-0.2212457,-0.081806384,0.0072742635,-0.2168354,-1.618617,-0.5767008,0.066396035,0.20469666,0.7416589,0.016044028,0.52023447,0.85682756
KIRP-13.0,-0.07136196,0.1616588,0.14345953,-0.677884,-0.42284065,-0.1820301,0.11507765,-0.19750278,-0.20405667,-0.09906413,-0.03562371,-0.2168354,-2.3458083,-0.5731572,0.068148084,0.11742145,0.7336233,-0.028623391,0.119007036,0.69159174
LAML-13.0,-0.31395537,-0.14574592,-0.10829644,-0.6509096,0.1569888,-0.03183753,-1.2205367,-1.0665569,-0.068515114,-0.19413903,0.031997234,-0.09192731,-1.4947885,0.24131224,-0.44900793,0.18785375,0.50244576,-0.11220503,-0.63098794,0.64691985
LGG-13.0,0.21025911,-0.06604217,0.09756915,0.6755021,0.39828083,0.17401433,-0.12783669,0.25401047,0.023012854,0.42191327,0.051905386,-0.07552754,0.66001636,0.239215,-0.16525015,0.6717813,1.1835746,0.37325045,0.40057224,1.1025635
LIHC-13.0,0.27979144,0.81187147,-0.090095185,-0.32172063,0.20441632,0.19142415,-0.49663186,1.0053998,-0.0060192724,1.0325617,-0.059560396,-0.038761903,0.57574147,-0.23962,0.85613745,0.6824459,0.7197733,-0.14931762,-0.72773105,0.66839427
LUAD-13.0,0.9217115,0.7447946,-0.21220258,-0.05612463,0.21559197,0.00024419092,0.4924641,0.35527584,0.09238265,-0.08413953,0.052368883,-0.058469642,1.289372,0.12170848,-0.093820944,0.20665461,0.75802004,0.6129119,0.71259177,1.6535723
LUSC-13.0,0.6769272,0.16696952,-0.029477064,-0.19074918,0.121544145,-0.10550431,0.01642885,0.35862896,0.07604166,-0.10240585,0.026014283,-0.062342253,-0.72061706,0.3264663,-0.0636104,0.24576786,0.80297893,0.39985675,0.5207715,1.781352
OV-13.0,-0.038865194,-0.29064968,0.2219492,0.46018943,0.156293,0.088274576,-0.040399365,-0.094578944,-0.0023511578,0.7185496,0.061079312,0.08196228,1.2557044,0.1998449,0.083833896,0.75725174,0.92389566,0.5275183,0.6795423,0.8684427
PAAD-13.0,0.51221377,0.16806817,-0.09898778,-0.9665413,-0.35563117,-0.18378906,-1.8317707,-0.19966935,-0.12511659,-0.17612799,0.039855123,-0.10745882,-1.0036434,0.107940435,0.1527343,0.1817815,0.5207857,0.035706066,-0.7474789,0.79531074
